Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balances (2010-)","136","Mauritania","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","11","Fc","Calculated data"
"FBS","Food Balances (2010-)","136","Mauritania","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","1.59","Fc","Calculated data"
"FBS","Food Balances (2010-)","136","Mauritania","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","0.51","Fc","Calculated data"
"FBS","Food Balances (2010-)","137","Mauritius","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","49","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","137","Mauritius","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","3","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","137","Mauritius","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","136","Fc","Calculated data"
"FBS","Food Balances (2010-)","137","Mauritius","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","13.83","Fc","Calculated data"
"FBS","Food Balances (2010-)","137","Mauritius","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","8.51","Fc","Calculated data"
"FBS","Food Balances (2010-)","138","Mexico","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","3377","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","138","Mexico","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","983","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","138","Mexico","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","131","Fc","Calculated data"
"FBS","Food Balances (2010-)","138","Mexico","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","9.81","Fc","Calculated data"
"FBS","Food Balances (2010-)","138","Mexico","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","9.84","Fc","Calculated data"
"FBS","Food Balances (2010-)","141","Mongolia","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","141","Mongolia","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","12","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","141","Mongolia","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","10","Fc","Calculated data"
"FBS","Food Balances (2010-)","141","Mongolia","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","1.02","Fc","Calculated data"
"FBS","Food Balances (2010-)","141","Mongolia","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","0.62","Fc","Calculated data"
"FBS","Food Balances (2010-)","273","Montenegro","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","4","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","273","Montenegro","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","9","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","273","Montenegro","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","58","Fc","Calculated data"
"FBS","Food Balances (2010-)","273","Montenegro","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","6.11","Fc","Calculated data"
"FBS","Food Balances (2010-)","273","Montenegro","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","3.52","Fc","Calculated data"
"FBS","Food Balances (2010-)","143","Morocco","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","775","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","143","Morocco","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","3","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","143","Morocco","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","68","Fc","Calculated data"
"FBS","Food Balances (2010-)","143","Morocco","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","7.01","Fc","Calculated data"
"FBS","Food Balances (2010-)","143","Morocco","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","4.22","Fc","Calculated data"
"FBS","Food Balances (2010-)","144","Mozambique","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","101","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","144","Mozambique","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","25","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","144","Mozambique","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","14","Fc","Calculated data"
"FBS","Food Balances (2010-)","144","Mozambique","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","1.32","Fc","Calculated data"
"FBS","Food Balances (2010-)","144","Mozambique","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","0.89","Fc","Calculated data"
"FBS","Food Balances (2010-)","28","Myanmar","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","1755","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","28","Myanmar","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","1","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","28","Myanmar","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","121","Fc","Calculated data"
"FBS","Food Balances (2010-)","28","Myanmar","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","10.2","Fc","Calculated data"
"FBS","Food Balances (2010-)","28","Myanmar","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","8.58","Fc","Calculated data"
"FBS","Food Balances (2010-)","147","Namibia","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","10","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","147","Namibia","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","26","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","147","Namibia","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","34","Fc","Calculated data"
"FBS","Food Balances (2010-)","147","Namibia","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","3.58","Fc","Calculated data"
"FBS","Food Balances (2010-)","147","Namibia","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","2.03","Fc","Calculated data"
"FBS","Food Balances (2010-)","149","Nepal","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","60","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","149","Nepal","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","149","Nepal","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","7","Fc","Calculated data"
"FBS","Food Balances (2010-)","149","Nepal","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","0.73","Fc","Calculated data"
"FBS","Food Balances (2010-)","149","Nepal","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","0.46","Fc","Calculated data"
"FBS","Food Balances (2010-)","150","Netherlands","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","1074","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","150","Netherlands","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","585","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","150","Netherlands","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","35","Fc","Calculated data"
"FBS","Food Balances (2010-)","150","Netherlands","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","4.31","Fc","Calculated data"
"FBS","Food Balances (2010-)","150","Netherlands","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","1.86","Fc","Calculated data"
"FBS","Food Balances (2010-)","153","New Caledonia","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","1","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","153","New Caledonia","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","9","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","153","New Caledonia","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","123","Fc","Calculated data"
"FBS","Food Balances (2010-)","153","New Caledonia","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","12.51","Fc","Calculated data"
"FBS","Food Balances (2010-)","153","New Caledonia","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","7.71","Fc","Calculated data"
"FBS","Food Balances (2010-)","156","New Zealand","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","232","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","156","New Zealand","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","1","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","156","New Zealand","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","103","Fc","Calculated data"
"FBS","Food Balances (2010-)","156","New Zealand","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","8.97","Fc","Calculated data"
"FBS","Food Balances (2010-)","156","New Zealand","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","7.11","Fc","Calculated data"
"FBS","Food Balances (2010-)","157","Nicaragua","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","140","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","157","Nicaragua","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","7","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","157","Nicaragua","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","88","Fc","Calculated data"
"FBS","Food Balances (2010-)","157","Nicaragua","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","6.56","Fc","Calculated data"
"FBS","Food Balances (2010-)","157","Nicaragua","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","6.71","Fc","Calculated data"
"FBS","Food Balances (2010-)","158","Niger","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","19","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","158","Niger","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","2","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","158","Niger","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","4","Fc","Calculated data"
"FBS","Food Balances (2010-)","158","Niger","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","0.37","Fc","Calculated data"
"FBS","Food Balances (2010-)","158","Niger","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","0.23","Fc","Calculated data"
"FBS","Food Balances (2010-)","159","Nigeria","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","260","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","159","Nigeria","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","18","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","159","Nigeria","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","3","Fc","Calculated data"
"FBS","Food Balances (2010-)","159","Nigeria","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","0.44","Fc","Calculated data"
"FBS","Food Balances (2010-)","159","Nigeria","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","0.14","Fc","Calculated data"
"FBS","Food Balances (2010-)","154","North Macedonia","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","1","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","154","North Macedonia","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","40","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","154","North Macedonia","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","67","Fc","Calculated data"
"FBS","Food Balances (2010-)","154","North Macedonia","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","6.98","Fc","Calculated data"
"FBS","Food Balances (2010-)","154","North Macedonia","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","4.17","Fc","Calculated data"
"FBS","Food Balances (2010-)","162","Norway","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","98","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","162","Norway","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","2","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","162","Norway","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","71","Fc","Calculated data"
"FBS","Food Balances (2010-)","162","Norway","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","8.43","Fc","Calculated data"
"FBS","Food Balances (2010-)","162","Norway","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","3.89","Fc","Calculated data"
"FBS","Food Balances (2010-)","221","Oman","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","7","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","221","Oman","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","120","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","221","Oman","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","78","Fc","Calculated data"
"FBS","Food Balances (2010-)","221","Oman","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","7.91","Fc","Calculated data"
"FBS","Food Balances (2010-)","221","Oman","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","4.88","Fc","Calculated data"
"FBS","Food Balances (2010-)","165","Pakistan","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","1396","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","165","Pakistan","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","1","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","165","Pakistan","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","17","Fc","Calculated data"
"FBS","Food Balances (2010-)","165","Pakistan","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","1.66","Fc","Calculated data"
"FBS","Food Balances (2010-)","165","Pakistan","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","1.05","Fc","Calculated data"
"FBS","Food Balances (2010-)","166","Panama","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","209","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","166","Panama","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","21","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","166","Panama","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","187","Fc","Calculated data"
"FBS","Food Balances (2010-)","166","Panama","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","16.29","Fc","Calculated data"
"FBS","Food Balances (2010-)","166","Panama","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","12.9","Fc","Calculated data"
"FBS","Food Balances (2010-)","168","Papua New Guinea","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","7","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","168","Papua New Guinea","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","21","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","168","Papua New Guinea","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","12","Fc","Calculated data"
"FBS","Food Balances (2010-)","168","Papua New Guinea","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","1.21","Fc","Calculated data"
"FBS","Food Balances (2010-)","168","Papua New Guinea","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","0.71","Fc","Calculated data"
"FBS","Food Balances (2010-)","169","Paraguay","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","74","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","169","Paraguay","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","1","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","169","Paraguay","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","36","Fc","Calculated data"
"FBS","Food Balances (2010-)","169","Paraguay","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","2.98","Fc","Calculated data"
"FBS","Food Balances (2010-)","169","Paraguay","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","2.57","Fc","Calculated data"
"FBS","Food Balances (2010-)","170","Peru","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","1582","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","170","Peru","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","70","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","170","Peru","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","189","Fc","Calculated data"
"FBS","Food Balances (2010-)","170","Peru","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","20.22","Fc","Calculated data"
"FBS","Food Balances (2010-)","170","Peru","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","11.3","Fc","Calculated data"
"FBS","Food Balances (2010-)","171","Philippines","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","1391","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","171","Philippines","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","282","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","171","Philippines","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","44","Fc","Calculated data"
"FBS","Food Balances (2010-)","171","Philippines","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","4.29","Fc","Calculated data"
"FBS","Food Balances (2010-)","171","Philippines","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","2.9","Fc","Calculated data"
"FBS","Food Balances (2010-)","173","Poland","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","2509","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","173","Poland","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","77","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","173","Poland","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","107","Fc","Calculated data"
"FBS","Food Balances (2010-)","173","Poland","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","12.72","Fc","Calculated data"
"FBS","Food Balances (2010-)","173","Poland","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","5.85","Fc","Calculated data"
"FBS","Food Balances (2010-)","174","Portugal","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","353","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","174","Portugal","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","85","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","174","Portugal","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","113","Fc","Calculated data"
"FBS","Food Balances (2010-)","174","Portugal","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","13.19","Fc","Calculated data"
"FBS","Food Balances (2010-)","174","Portugal","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","6.25","Fc","Calculated data"
"FBS","Food Balances (2010-)","117","Republic of Korea","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","885","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","117","Republic of Korea","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","170","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","117","Republic of Korea","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","73","Fc","Calculated data"
"FBS","Food Balances (2010-)","117","Republic of Korea","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","6.8","Fc","Calculated data"
"FBS","Food Balances (2010-)","117","Republic of Korea","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","4.9","Fc","Calculated data"
"FBS","Food Balances (2010-)","146","Republic of Moldova","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","46","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","146","Republic of Moldova","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","19","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","146","Republic of Moldova","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","64","Fc","Calculated data"
"FBS","Food Balances (2010-)","146","Republic of Moldova","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","6.52","Fc","Calculated data"
"FBS","Food Balances (2010-)","146","Republic of Moldova","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","4","Fc","Calculated data"
"FBS","Food Balances (2010-)","183","Romania","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","480","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","183","Romania","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","141","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","183","Romania","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","69","Fc","Calculated data"
"FBS","Food Balances (2010-)","183","Romania","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","8.22","Fc","Calculated data"
"FBS","Food Balances (2010-)","183","Romania","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","3.77","Fc","Calculated data"
"FBS","Food Balances (2010-)","185","Russian Federation","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","4543","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","185","Russian Federation","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","225","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","185","Russian Federation","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","105","Fc","Calculated data"
"FBS","Food Balances (2010-)","185","Russian Federation","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","10.54","Fc","Calculated data"
"FBS","Food Balances (2010-)","185","Russian Federation","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","6.6","Fc","Calculated data"
"FBS","Food Balances (2010-)","184","Rwanda","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","19","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","184","Rwanda","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","184","Rwanda","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","6","Fc","Calculated data"
"FBS","Food Balances (2010-)","184","Rwanda","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","0.56","Fc","Calculated data"
"FBS","Food Balances (2010-)","184","Rwanda","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","0.35","Fc","Calculated data"
"FBS","Food Balances (2010-)","188","Saint Kitts and Nevis","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","188","Saint Kitts and Nevis","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","3","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","188","Saint Kitts and Nevis","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","167","Fc","Calculated data"
"FBS","Food Balances (2010-)","188","Saint Kitts and Nevis","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","16.97","Fc","Calculated data"
"FBS","Food Balances (2010-)","188","Saint Kitts and Nevis","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","10.48","Fc","Calculated data"
"FBS","Food Balances (2010-)","189","Saint Lucia","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","2","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","189","Saint Lucia","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","10","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","189","Saint Lucia","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","261","Fc","Calculated data"
"FBS","Food Balances (2010-)","189","Saint Lucia","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","20.34","Fc","Calculated data"
"FBS","Food Balances (2010-)","189","Saint Lucia","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","19.4","Fc","Calculated data"
"FBS","Food Balances (2010-)","191","Saint Vincent and the Grenadines","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","191","Saint Vincent and the Grenadines","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","8","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","191","Saint Vincent and the Grenadines","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","246","Fc","Calculated data"
"FBS","Food Balances (2010-)","191","Saint Vincent and the Grenadines","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","25.38","Fc","Calculated data"
"FBS","Food Balances (2010-)","191","Saint Vincent and the Grenadines","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","15.22","Fc","Calculated data"
"FBS","Food Balances (2010-)","244","Samoa","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","244","Samoa","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","18","Im","FAO data based on imputation methodology"
